key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
30014,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_v2.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunfst/dunfst1b321/dunfst1b321",4649327,105,"Colosseum#0",False,"","","BNpcBase#2611","Open the frontal bulkhead","Open the frontal bulkhead",15,0,0,100,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30015,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Neal.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunfst/dunfst1b421/dunfst1b421",0,106,"Colosseum#0",False,"","","BNpcBase#2612","10 seconds to Megaflare","1 second",16,0,0,100,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30016,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunwil/dunwil1b110/dunwil1b110",4894217,107,"Colosseum#0",False,"","","BNpcBase#3192","Breach the Neurokinetic Linkup","Breach the Neurokinetic Linkup",17,0,0,100,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30017,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_v2.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunwil/dunwil1b210/dunwil1b210",4895391,108,"Colosseum#0",False,"","","BNpcBase#3197","Deactivate the Allagan fields","Deactivate the Allagan fields",18,0,0,100,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30018,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_Bigboss1.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunwil/dunwil1b310/dunwil1b310",0,109,"Colosseum#0",False,"","","BNpcBase#3204","","",19,0,0,100,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30019,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Con_Bahamut_Bigboss0.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunwil/dunwil1b410/dunwil1b410",0,110,"Colosseum#0",False,"","","BNpcBase#3210","10 seconds to Teraflare","1 second",20,0,0,100,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30020,"InstanceContentType#1",0,120,False,"music/ffxiv/BGM_Con_CrystalTower_03.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunlak/dunlak1r310/dunlak1r310",5032239,111,"Colosseum#0",False,"","","BNpcBase#0","Clear the Eye","Grrraaaaaawr!",3,0,0,50,0,74750,0,40,0,0,13590,20390,27180,0,0,10,20,30,0,0,0,0,0,0,0,0,0,0,0,0,135900,0,"InstanceContentRewardItem#18",120,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30021,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx1a110/dunalx1a110",5787758,112,"Colosseum#0",False,"","","BNpcBase#3747","Clear Engine Room #262","Arrive in Hangar 8",40,0,0,100,0,26160,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,"InstanceContentRewardItem#55",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30022,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx1a210/dunalx1a210",5787830,113,"Colosseum#0",False,"","","BNpcBase#0","Clear Serviceway #542","Slay the Gordian goblins",41,0,0,100,0,26160,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,"InstanceContentRewardItem#56",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30023,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx1a310/dunalx1a310",5787952,114,"Colosseum#0",False,"","","BNpcBase#3765","Clear the Strategeion","Arrive at Condensate Demineralizer #9",42,0,0,100,0,26160,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,"InstanceContentRewardItem#57",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30024,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx1a410/dunalx1a410",0,115,"Colosseum#0",False,"","","BNpcBase#3772","","",43,0,0,100,0,26160,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,"InstanceContentRewardItem#58",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30025,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx1b110/dunalx1b110",5911087,116,"Colosseum#0",False,"","","BNpcBase#3747","Clear Machinery Bay 44","Arrive in Hangar 8",44,0,0,100,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#40",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30026,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx1b210/dunalx1b210",5908675,117,"Colosseum#0",False,"","","BNpcBase#0","Pshhhkohhh... Gobwalkers, stand firm! Slay trespassing uplanders!","Slay the Gordian goblins",45,0,0,100,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#41",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30027,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx1b310/dunalx1b310",5911896,118,"Colosseum#0",False,"","","BNpcBase#3765","Clear the Strategeion","Arrive at Condensate Demineralizer #9",46,0,0,100,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#42",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30028,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx1b410/dunalx1b410",0,119,"Colosseum#0",False,"","","BNpcBase#3772","","",47,0,0,100,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#43",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30029,"InstanceContentType#1",0,120,False,"music/ex1/BGM_EX1_Makosen_Nomal.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunzon/dunzon2r110/dunzon2r110",5965023,120,"Colosseum#0",False,"","","BNpcBase#0","Clear the sterncastle deck","Graaaaaaaaar!",30,0,0,50,0,105490,0,40,22,8,19180,28770,38360,0,0,10,20,30,0,0,8,12,18,0,0,0,0,0,0,0,191800,0,"InstanceContentRewardItem#50",120,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30030,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx2a110/dunalx2a110",6177867,136,"Colosseum#0",False,"","","BNpcBase#4687","Clear Engine Room #334","Goblixer Sample",48,0,0,100,0,26160,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,"InstanceContentRewardItem#0",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30031,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx2a210/dunalx2a210",6177897,137,"Colosseum#0",False,"","","BNpcBase#4706","Clear Serviceway #763","Commencing auto-clean!",49,0,0,100,0,26160,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,"InstanceContentRewardItem#0",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30032,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx2a310/dunalx2a310",6177869,138,"Colosseum#0",False,"","","BNpcBase#3376","Clear the Upper Arm","Pshhhkohhh... Uplanders backstrike well... Too well...",50,0,0,100,0,26160,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,"InstanceContentRewardItem#0",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30033,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx2a410/dunalx2a410",0,139,"Colosseum#0",False,"","","BNpcBase#4707","Combat protocols restarting... All weapons free... Lethal force permitted!","Illegal operation detected...
Contaminant must be purged...
Commence auto-clean!",51,0,0,100,0,26160,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,"InstanceContentRewardItem#62",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30034,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx2b110/dunalx2b110",6184203,147,"Colosseum#0",False,"","","BNpcBase#4687","Clear Engine Room #334","Pssshkoh... The time is come! Ripcrush intruders!",52,0,0,100,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#63",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30035,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx2b210/dunalx2b210",6184207,148,"Colosseum#0",False,"","","BNpcBase#4706","Clear Serviceway #763","Commencing auto-clean!",53,0,0,100,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#64",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30036,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx2b310/dunalx2b310",6184214,149,"Colosseum#0",False,"","","BNpcBase#3376","Clear the Upper Arm","Pshhhkohhh... Uplanders backstrike well... Too well...",54,0,0,100,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#65",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30037,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx2b410/dunalx2b410",0,150,"Colosseum#0",False,"","","BNpcBase#4707","Combat protocols restarting... All weapons free... Lethal force permitted!","Illegal operation detected...
Contaminant must be purged...
Commence auto-clean!",55,0,0,100,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#66",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30038,"InstanceContentType#1",0,120,False,"music/ex1/BGM_EX1_Makosen_Nomal02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunzon/dunzon2r210/dunzon2r210",6256395,168,"Colosseum#0",False,"","","BNpcBase#0","Clear the peat bogs","Magic Charge",31,0,0,50,0,131860,0,40,22,8,23970,35960,47950,0,0,10,20,30,0,0,8,12,18,0,0,0,0,0,0,0,191800,0,"InstanceContentRewardItem#81",140,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30039,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx3a110/dunalx3a110",6526593,186,"Colosseum#0",False,"","","BNpcBase#5170","Arrive at the Cranial Plate","Main hull reassembly",57,0,0,100,0,26160,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,"InstanceContentRewardItem#0",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30040,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx3a210/dunalx3a210",6493954,187,"Colosseum#0",False,"","","BNpcBase#5180","Arrive at the Slickred Drainage Ducts","Pssshkoh... Lamebrix does not...<cough>...get enough jinglyshine for...<cough>...this...",58,0,0,100,0,26160,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,"InstanceContentRewardItem#0",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30041,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx3a310/dunalx3a310",6531769,188,"Colosseum#0",False,"","","BNpcBase#5186","Clear the Power Supply Line","Northwestern multifield",59,0,0,100,0,26160,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,"InstanceContentRewardItem#0",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30042,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex07.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx3a415/dunalx3a415",0,189,"Colosseum#0",False,"","","BNpcBase#5193","I am Alexander...the Creator. You...who would prove yourself worthy of your utopia...will be judged.","Judgment has been rendered... The verdict of history is...",60,0,0,100,0,26160,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,0,"InstanceContentRewardItem#96",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30043,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx3b110/dunalx3b110",6480216,190,"Colosseum#0",False,"","","BNpcBase#5170","Arrive at the Cranial Plate","Main hull reassembly",61,0,0,100,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#97",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30044,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx3b220/dunalx3b220",6493963,191,"Colosseum#0",False,"","","BNpcBase#5180","Arrive at the Slickred Drainage Ducts","Pssshkoh... Lamebrix does not...<cough>...get enough jinglyshine for...<cough>...this...",62,0,0,100,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#98",100,0,"InstanceContentBuff#6",True,"InstanceContent#30043",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30045,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex06.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx3b320/dunalx3b320",6485748,192,"Colosseum#0",False,"","","BNpcBase#5186","Clear the Power Supply Line","Northwestern multifield",63,0,0,100,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#99",100,0,"InstanceContentBuff#6",True,"InstanceContent#30043",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30046,"InstanceContentType#1",0,90,False,"music/ex1/BGM_EX1_Alex07.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunalx/dunalx3b410/dunalx3b410",0,193,"Colosseum#0",False,"","","BNpcBase#5193","I am Alexander...the Creator. You...who would prove yourself worthy of your utopia...will be judged.","Judgment has been rendered... The verdict of history is...",64,0,0,100,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",100,0,"InstanceContentBuff#6",True,"InstanceContent#30043",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30047,"InstanceContentType#1",0,120,False,"music/ex1/BGM_EX1_Makosen_Field01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunzon/dunzon2r310/dunzon2r310",6610728,220,"Colosseum#0",False,"","","BNpcBase#0","Defeat Deathgaze Hollow","Such defenses will be difficult to pierce...
But mind not his boasts! A persistent assault will prevail!",32,0,0,50,0,131860,0,40,30,10,23970,35960,47950,0,0,10,20,30,0,0,10,15,25,0,0,0,0,0,0,0,191800,0,"InstanceContentRewardItem#102",140,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30048,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,"InstanceContentBuff#0",False,"InstanceContent#0",0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30049,"InstanceContentType#1",0,90,False,"music/ex2/BGM_EX2_Omega_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg1a110/dunomg1a110",0,252,"Colosseum#0",False,"","","BNpcBase#5629","","",65,0,0,100,0,41700,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,"InstanceContentRewardItem#107",10,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30050,"InstanceContentType#1",0,90,False,"music/ex2/BGM_EX2_Omega_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg1a210/dunomg1a210",0,253,"Colosseum#0",False,"","","BNpcBase#5631","Grrraaarrrghhh! You no like ground? I make you fly!","Grrraaarrrghhh! You no like ground? I make you fly!",66,0,0,100,0,41700,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,"InstanceContentRewardItem#108",10,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30051,"InstanceContentType#1",0,90,False,"music/ex2/BGM_EX2_Omega_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg1a310/dunomg1a310",0,254,"Colosseum#0",False,"","","BNpcBase#5633","There is no escape. You shall be a pawn in my games unto death.","Now then, let us have a race. Run, run, as fast as you can!",67,0,0,100,0,41700,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,"InstanceContentRewardItem#109",10,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30052,"InstanceContentType#1",0,90,False,"music/ex2/BGM_EX2_Omega_03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg1a410/dunomg1a410",0,255,"Colosseum#0",False,"","","BNpcBase#6052","Hahaha... You shall all be given to the void!","My true strength lies in the void, and in the void all is laid bare!",68,0,0,100,0,41700,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,"InstanceContentRewardItem#110",10,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,4,False,0,0,0,0,0,0,False,0,0
30053,"InstanceContentType#1",0,90,False,"music/ex2/BGM_EX2_Omega_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg1b110/dunomg1b110",0,256,"Colosseum#0",False,"","","BNpcBase#5629","","",69,0,0,100,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#111",100,0,"InstanceContentBuff#6",True,"InstanceContent#0",-1,0,0,0,0,2,False,0,0,0,0,0,0,False,0,0
30054,"InstanceContentType#1",0,90,False,"music/ex2/BGM_EX2_Omega_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg1b210/dunomg1b210",0,257,"Colosseum#0",False,"","","BNpcBase#5631","Grrraaarrrghhh! You no like ground? I make you fly!","Grrraaarrrghhh! You no like ground? I make you fly!",70,0,0,100,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#112",100,0,"InstanceContentBuff#6",True,"InstanceContent#30053",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30055,"InstanceContentType#1",0,90,False,"music/ex2/BGM_EX2_Omega_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg1b310/dunomg1b310",0,258,"Colosseum#0",False,"","","BNpcBase#5633","There is no escape. You shall be a pawn in my games unto death.","Now then, let us have a race. Run, run, as fast as you can!",71,0,0,100,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#113",100,0,"InstanceContentBuff#6",True,"InstanceContent#30053",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30056,"InstanceContentType#1",0,120,False,"music/ex2/BGM_EX2_Omega_03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg1b410/dunomg1b410",0,259,"Colosseum#0",False,"","","BNpcBase#6052","Hahaha... You shall all be given to the void!","",72,0,0,100,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#114",100,0,"InstanceContentBuff#6",True,"InstanceContent#30053",-1,0,0,0,0,4,False,0,0,0,0,0,0,False,0,0
30057,"InstanceContentType#1",0,120,False,"music/ffxiv/BGM_Con_Ascian.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/bosrsh/bosrsh0a010/bosrsh0a010",0,280,"Colosseum#0",False,"","","BNpcBase#0","O Bahamut! We shall stand guard as you make ready your divine judgment!","1 second",0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#123",100,0,"InstanceContentBuff#0",False,"InstanceContent#0",-1,0,0,0,9,0,False,0,0,0,0,0,0,False,0,0
30058,"InstanceContentType#1",0,120,False,"music/ex2/BGM_EX2_Rti_01.scd","music/ex2/BGM_EX2_Rti_04.scd","ex2/dunrti/dunrti1a110/dunrti1a110",7069111,281,"Colosseum#0",False,"","","BNpcBase#0","Arrive at the Crumbling Bridge","Writhe in the land's embrace!",0,0,0,50,0,286680,0,40,30,10,52120,78180,104250,0,0,10,20,30,0,0,10,15,25,0,0,0,0,0,0,0,417000,0,"InstanceContentRewardItem#124",140,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,12,0,False,0,0,0,0,0,0,False,0,0
30059,"InstanceContentType#1",0,90,False,"music/ex2/BGM_EX2_Sigma_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg2a110/dunomg2a110",0,286,"Colosseum#0",False,"","","BNpcBase#7127","That light! The data suggests extraordinary purification properties!","We've detected significant spectral activity!
Find a way to banish them!",0,0,0,100,0,62550,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,"InstanceContentRewardItem#0",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
30060,"InstanceContentType#1",0,90,False,"music/ex2/BGM_EX2_Sigma_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg2a210/dunomg2a210",0,287,"Colosseum#0",False,"","","BNpcBase#7097","I have claimed the girl in the picture!
She's mine! You can't have her!","All is without hope...",0,0,0,100,0,62550,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,"InstanceContentRewardItem#0",15,0,"InstanceContentBuff#0",True,"InstanceContent#0",-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
